1760000256930184704,520.94315,-18.17560,0.00000
1760000256997220608,522.09093,-9.71666,0.00000
1760000257131279360,520.24135,-17.84403,0.00000
1760000257198304768,521.17576,-10.38166,0.00000
1760000257332346624,517.89238,-4.60708,0.00000
1760000257533387776,525.00090,-20.49775,0.00000
1760000257667400960,515.27714,-4.99312,0.00000
1760000257734403328,520.57895,-10.51613,0.00000
1760000257868399104,520.82644,-19.12729,0.00000
1760000257935376640,520.07056,-22.07236,0.00000
1760000258069440000,519.44311,-14.11210,0.00000
1760000258136467456,520.65821,-23.90986,0.00000
1760000258270513664,523.78882,-13.41888,0.00000
1760000258337532416,530.03833,-27.05870,0.00000
1760000258471561216,527.24551,-30.35360,0.00000
1760000258538571264,534.73327,-38.82117,0.00000
1760000258672582912,521.63311,-8.14288,0.00000
1760000258873578240,532.64824,-31.38058,0.00000
1760000259007591168,530.39184,-17.96990,0.00000
1760000259074620160,528.83660,-24.01610,0.00000
1760000259208669696,520.04654,-13.27235,0.00000
1760000259275689728,526.50324,-14.76882,0.00000
1760000259409721600,522.87459,-26.30717,0.00000
1760000259476733440,519.58793,-6.84657,0.00000
1760000259610747904,522.19271,-4.59340,0.00000
1760000259677750784,523.82679,-29.25646,0.00000
1760000259811747584,525.89222,-20.70204,0.00000
1760000259878741760,527.49697,-32.66516,0.00000
1760000260013085952,523.47686,-15.44113,0.00000
1760000260148045056,522.73595,-20.30715,0.00000
1760000260215537664,528.65189,-11.39566,0.00000
1760000260350548480,529.85521,-32.23421,0.00000
1760000260469083648,530.05338,-41.19716,0.00000
1760000260586901248,535.48393,-36.94014,0.00000
1760000260654449664,536.78921,-26.97642,0.00000
1760000260789572864,538.48167,-35.66223,0.00000
1760000260857147648,540.29777,-34.42541,0.00000
1760000260992152832,535.87786,-19.39991,0.00000
1760000261193560832,530.40521,-42.56500,0.00000
1760000261327827200,525.91519,-13.76523,0.00000
1760000261394958592,523.99540,-8.61269,0.00000
1760000261529217792,529.30497,-21.83115,0.00000
1760000261596345600,526.21977,-25.86034,0.00000
1760000261730598144,522.17007,-12.60331,0.00000
1760000261797722368,525.77850,-20.60272,0.00000
1760000261931968000,518.68807,-4.31240,0.00000
1760000262133291264,524.55164,-31.89706,0.00000
1760000262267492864,526.48123,-7.45489,0.00000
1760000262334591232,525.87402,-7.94684,0.00000
1760000262468782848,529.57106,-27.51097,0.00000
1760000262535876608,519.69091,-18.63609,0.00000
1760000262670058752,525.89036,-13.15750,0.00000
1760000262737147904,522.79905,-17.64839,0.00000
1760000262871320576,523.02369,-22.22625,0.00000
1760000262938394880,530.94054,-23.72868,0.00000
1760000263072606464,535.88953,-38.94892,0.00000
1760000263206811648,522.93227,-9.23111,0.00000
1760000263273912064,527.89168,-11.83407,0.00000
1760000263408108032,528.72353,-39.71355,0.00000
1760000263475203584,532.27417,-39.34543,0.00000
1760000263609389824,532.21485,-23.06123,0.00000
1760000263676480768,528.75182,-20.93814,0.00000
1760000263810657536,527.95899,-15.54936,0.00000
1760000263877743360,531.42684,-35.17896,0.00000
1760000264011947264,525.88323,-31.68577,0.00000
1760000264213343232,524.81406,-19.21258,0.00000
1760000264347603200,536.32762,-47.57492,0.00000
1760000264414731776,527.77398,-38.58163,0.00000
1760000264548986368,529.69351,-16.44853,0.00000
1760000264616112128,522.46892,-13.25849,0.00000
1760000264750361856,520.87689,-24.01854,0.00000
1760000264851046912,529.98677,-36.31425,0.00000
1760000264918169088,522.07574,-16.54914,0.00000
1760000265052397568,523.61752,-17.19480,0.00000
1760000265253719040,530.58181,-23.33046,0.00000
1760000265387926016,526.06335,-26.85671,0.00000
1760000265455027456,527.00611,-30.09087,0.00000
1760000265589225216,524.38858,-14.90661,0.00000
1760000265656322304,525.58830,-5.78554,0.00000
1760000265790511104,537.39922,-35.47596,0.00000
1760000265857603584,531.64462,-21.81762,0.00000
1760000265991793664,530.37688,-17.68623,0.00000
1760000266193117952,527.13462,-37.63256,0.00000
1760000266327326720,522.03845,-16.11456,0.00000
1760000266394428672,519.66105,-18.32054,0.00000
1760000266528628224,526.85872,-14.63076,0.00000
1760000266595725824,525.58248,-17.04436,0.00000
1760000266729916672,520.31765,-24.31937,0.00000
1760000266797009408,523.19396,-10.26476,0.00000
1760000266931172608,536.91362,-21.86615,0.00000
1760000266998304000,530.82827,-39.27038,0.00000
1760000267132563712,537.14749,-41.38610,0.00000
1760000267266819072,529.43352,-20.25077,0.00000
1760000267333945600,530.37180,-28.52131,0.00000
