1721802790229636864,-0.00024,-0.00017,0.00010,0.70129,-0.71272,0.01071,0.01076
1721802790296353792,-0.00043,-0.00021,0.00006,0.70128,-0.71272,0.01072,0.01070
1721802790363278848,-0.00095,0.00045,-0.00015,0.70128,-0.71272,0.01073,0.01062
1721802790430766592,-0.00077,0.00020,0.00105,0.70134,-0.71266,0.01072,0.01070
1721802790498264320,0.00047,0.00036,0.00082,0.70151,-0.71250,0.01058,0.01079
1721802790565771776,-0.00042,0.00050,0.00094,0.70147,-0.71254,0.01065,0.01065
1721802790633289216,-0.00045,0.00046,0.00101,0.70144,-0.71257,0.01065,0.01066
1721802790700816384,-0.00039,0.00054,0.00099,0.70143,-0.71258,0.01064,0.01067
1721802790768353280,-0.00033,0.00060,0.00093,0.70141,-0.71260,0.01065,0.01067
1721802790835900160,-0.00038,0.00054,0.00094,0.70141,-0.71260,0.01065,0.01067
1721802790903456768,-0.00044,0.00048,0.00098,0.70141,-0.71260,0.01065,0.01064
1721802790971023360,-0.00050,0.00051,0.00096,0.70140,-0.71261,0.01064,0.01063
1721802791038599424,-0.00051,0.00056,0.00089,0.70141,-0.71260,0.01065,0.01064
1721802791106185728,-0.00044,0.00059,0.00084,0.70141,-0.71260,0.01065,0.01068
1721802791173781760,-0.00045,0.00057,0.00080,0.70141,-0.71260,0.01066,0.01067
1721802791241387264,-0.00046,0.00056,0.00070,0.70142,-0.71259,0.01067,0.01068
1721802791309003008,-0.00042,0.00061,0.00062,0.70142,-0.71259,0.01067,0.01067
1721802791376288256,-0.00044,0.00068,0.00062,0.70141,-0.71260,0.01066,0.01067
1721802791442929920,-0.00046,0.00060,0.00073,0.70138,-0.71262,0.01066,0.01065
1721802791509570816,-0.00043,0.00058,0.00081,0.70138,-0.71263,0.01064,0.01068
1721802791576210176,-0.00039,0.00062,0.00069,0.70140,-0.71261,0.01064,0.01066
1721802791642848512,-0.00040,0.00060,0.00064,0.70139,-0.71262,0.01065,0.01068
1721802791709485056,-0.00043,0.00062,0.00067,0.70138,-0.71263,0.01065,0.01066
1721802791776120832,-0.00041,0.00061,0.00065,0.70138,-0.71263,0.01064,0.01068
1721802791842755072,0.01079,-0.00195,0.00116,0.70138,-0.71263,0.01066,0.01066
1721802791909388032,0.01078,-0.00192,0.00113,0.70138,-0.71263,0.01064,0.01068
1721802791976020224,0.01075,-0.00191,0.00112,0.70138,-0.71263,0.01064,0.01065
1721802792042650368,0.01073,-0.00189,0.00112,0.70138,-0.71263,0.01065,0.01066
1721802792109279744,0.01075,-0.00184,0.00105,0.70139,-0.71262,0.01066,0.01067
1721802792175907584,0.01078,-0.00190,0.00106,0.70138,-0.71262,0.01065,0.01067
1721802792242534400,0.01077,-0.00197,0.00112,0.70138,-0.71263,0.01064,0.01067
1721802792309159680,0.01075,-0.00189,0.00110,0.70136,-0.71264,0.01064,0.01066
1721802792375791872,0.01075,-0.00183,0.00106,0.70138,-0.71263,0.01066,0.01067
1721802792442430720,0.01078,-0.00189,0.00110,0.70137,-0.71263,0.01067,0.01070
1721802792509068032,0.01077,-0.00193,0.00109,0.70136,-0.71264,0.01066,0.01071
1721802792575704320,0.01077,-0.00196,0.00108,0.70135,-0.71265,0.01067,0.01070
1721802792642339584,0.01075,-0.00199,0.00102,0.70137,-0.71264,0.01068,0.01068
1721802792708973056,0.01074,-0.00200,0.00102,0.70137,-0.71264,0.01067,0.01067
1721802792775605248,0.01075,-0.00198,0.00104,0.70136,-0.71265,0.01066,0.01069
1721802792842236160,0.01077,-0.00196,0.00096,0.70136,-0.71265,0.01065,0.01068
1721802792908865792,0.01080,-0.00203,0.00096,0.70136,-0.71265,0.01066,0.01068
1721802792975493888,0.01085,-0.00198,0.00092,0.70136,-0.71265,0.01065,0.01072
1721802793042120960,0.01083,-0.00189,0.00089,0.70135,-0.71266,0.01064,0.01072
1721802793108746496,0.01082,-0.00198,0.00088,0.70136,-0.71264,0.01067,0.01072
1721802793175371008,0.01081,-0.00203,0.00090,0.70136,-0.71264,0.01065,0.01074
1721802793241993984,0.01075,-0.00195,0.00087,0.70135,-0.71265,0.01068,0.01070
1721802793308615680,0.01076,-0.00192,0.00082,0.70136,-0.71264,0.01065,0.01070
1721802793375245056,0.01079,-0.00196,0.00085,0.70137,-0.71264,0.01066,0.01071
1721802793441883904,0.01079,-0.00202,0.00087,0.70136,-0.71265,0.01066,0.01068
1721802793508521216,0.01084,-0.00207,0.00097,0.70135,-0.71266,0.01065,0.01075
1721802793575157248,0.01081,-0.00208,0.00100,0.70135,-0.71266,0.01066,0.01071
1721802793641791744,0.01082,-0.00207,0.00098,0.70135,-0.71266,0.01066,0.01070
1721802793708424960,0.01082,-0.00207,0.00093,0.70135,-0.71266,0.01066,0.01072
1721802793775057152,0.01076,-0.00205,0.00093,0.70135,-0.71266,0.01065,0.01068
1721802793841687552,0.01371,-0.00245,0.00241,0.70136,-0.71265,0.01064,0.01069
1721802793908317184,0.01376,-0.00246,0.00239,0.70136,-0.71265,0.01065,0.01072
1721802793974945024,0.01379,-0.00245,0.00238,0.70136,-0.71264,0.01066,0.01072
1721802794041571840,0.01376,-0.00245,0.00234,0.70136,-0.71264,0.01066,0.01071
1721802794092698368,0.01379,-0.00241,0.00240,0.70136,-0.71264,0.01066,0.01070
1721802794159290880,0.01375,-0.00243,0.00236,0.70136,-0.71264,0.01065,0.01069
1721802794225881856,0.01373,-0.00239,0.00232,0.70137,-0.71264,0.01063,0.01068
1721802794292471296,0.01375,-0.00237,0.00228,0.70137,-0.71264,0.01064,0.01070
1721802794359063296,0.01369,-0.00234,0.00233,0.70136,-0.71265,0.01065,0.01067
1721802794425670912,0.01369,-0.00240,0.00233,0.70135,-0.71266,0.01065,0.01068
1721802794492276992,0.01370,-0.00245,0.00233,0.70136,-0.71265,0.01064,0.01068
1721802794558881536,0.01369,-0.00241,0.00234,0.70135,-0.71265,0.01065,0.01069
1721802794625485056,0.01365,-0.00238,0.00234,0.70136,-0.71265,0.01064,0.01069
1721802794692087040,0.01372,-0.00239,0.00233,0.70136,-0.71265,0.01064,0.01071
1721802794758687744,0.01368,-0.00237,0.00226,0.70136,-0.71264,0.01064,0.01070
1721802794825286144,0.01361,-0.00238,0.00229,0.70135,-0.71266,0.01065,0.01065
1721802794891884288,0.01363,-0.00234,0.00225,0.70136,-0.71265,0.01065,0.01064
1721802794958481152,0.01370,-0.00227,0.00211,0.70138,-0.71263,0.01062,0.01070
1721802795025076480,0.01342,-0.00224,0.00217,0.70139,-0.71262,0.01065,0.01058
1721802795091670784,0.01345,-0.00234,0.00226,0.70137,-0.71263,0.01065,0.01060
1721802795158263552,0.01348,-0.00236,0.00219,0.70138,-0.71263,0.01064,0.01062
1721802795224854016,0.01344,-0.00227,0.00215,0.70139,-0.71262,0.01062,0.01061
1721802795274209792,0.01348,-0.00219,0.00227,0.70139,-0.71262,0.01062,0.01057
1721802795340829696,0.01347,-0.00226,0.00225,0.70138,-0.71263,0.01063,0.01061
1721802795407469568,0.01346,-0.00225,0.00226,0.70138,-0.71263,0.01065,0.01063
1721802795474108160,0.01345,-0.00226,0.00220,0.70139,-0.71262,0.01065,0.01063
1721802795540745216,0.01349,-0.00235,0.00222,0.70139,-0.71262,0.01065,0.01064
1721802795607380992,0.01345,-0.00232,0.00228,0.70138,-0.71263,0.01066,0.01060
1721802795674015744,0.01341,-0.00239,0.00229,0.70139,-0.71262,0.01064,0.01059
1721802795740649216,0.01338,-0.00252,0.00242,0.70138,-0.71263,0.01065,0.01057
1721802795807280896,0.01228,-0.00117,0.00275,0.70136,-0.71265,0.01064,0.01057
1721802795873911552,0.01226,-0.00118,0.00277,0.70137,-0.71264,0.01064,0.01051
1721802795940540928,0.01243,-0.00105,0.00261,0.70138,-0.71263,0.01062,0.01056
1721802796007169024,0.01251,-0.00105,0.00255,0.70139,-0.71262,0.01061,0.01060
1721802796073795584,0.01247,-0.00103,0.00257,0.70139,-0.71262,0.01062,0.01059
1721802796140420864,0.01243,-0.00095,0.00246,0.70140,-0.71261,0.01063,0.01061
1721802796207044864,0.01243,-0.00098,0.00249,0.70139,-0.71262,0.01062,0.01055
1721802796273667584,0.01247,-0.00102,0.00247,0.70140,-0.71261,0.01062,0.01059
1721802796340287488,0.01243,-0.00102,0.00242,0.70140,-0.71260,0.01064,0.01061
1721802796406928640,0.01241,-0.00100,0.00244,0.70140,-0.71261,0.01062,0.01058
1721802796473568512,0.01242,-0.00103,0.00247,0.70139,-0.71262,0.01064,0.01060
1721802796540207104,0.01243,-0.00101,0.00242,0.70141,-0.71260,0.01064,0.01063
1721802796606844160,0.01238,-0.00095,0.00243,0.70140,-0.71261,0.01063,0.01060
1721802796673480192,0.01239,-0.00104,0.00248,0.70140,-0.71261,0.01064,0.01060
1721802796740114944,0.01239,-0.00108,0.00244,0.70140,-0.71261,0.01061,0.01058
1721802796806748416,0.01241,-0.00102,0.00240,0.70140,-0.71261,0.01063,0.01060
1721802796873380352,0.01243,-0.00104,0.00242,0.70141,-0.71260,0.01063,0.01061
1721802796940011264,0.01243,-0.00107,0.00245,0.70140,-0.71261,0.01062,0.01061
1721802797006640640,0.01242,-0.00110,0.00244,0.70141,-0.71260,0.01060,0.01056
1721802797073268992,0.01242,-0.00112,0.00247,0.70140,-0.71261,0.01060,0.01058
