1721802792042650368,0.28531,0.23467,0.12787,,,1721802792042650368,0.008740,0.003710,0.004800,0.70138,-0.71263,0.01066,0.01066
1721802792109279744,0.28774,0.23448,0.12543,,,1721802792109279744,0.011170,0.003520,0.002360,0.70138,-0.71263,0.01064,0.01068
1721802792175907584,0.29027,0.2244,0.12037,,,1721802792175907584,0.013700,-0.006560,-0.002700,0.70138,-0.71263,0.01064,0.01065
1721802792242534400,0.29575,0.22152,0.12033,,,1721802792242534400,0.019180,-0.009440,-0.002740,0.70138,-0.71263,0.01065,0.01066
1721802792309159680,0.29208,0.23209,0.12588,,,1721802792309159680,0.015510,0.001130,0.002810,0.70139,-0.71262,0.01066,0.01067
1721802792375791872,0.28112,0.23493,0.12178,,,1721802792375791872,0.004550,0.003970,-0.001290,0.70138,-0.71262,0.01065,0.01067
1721802792442430720,0.27821,0.23219,0.12938,,,1721802792442430720,0.001640,0.001230,0.006310,0.70138,-0.71263,0.01064,0.01067
1721802792509068032,0.29142,0.22747,0.12868,,,1721802792509068032,0.014850,-0.003490,0.005610,0.70136,-0.71264,0.01064,0.01066
1721802792642339584,0.29901,0.22226,0.12893,,,1721802792642339584,0.022440,-0.008700,0.005860,0.70138,-0.71263,0.01066,0.01067
1721802792708973056,0.27971,0.23082,0.12778,,,1721802792708973056,0.003140,-0.000140,0.004710,0.70137,-0.71263,0.01067,0.01070
1721802792775605248,0.28133,0.23242,0.12168,,,1721802792775605248,0.004760,0.001460,-0.001390,0.70136,-0.71264,0.01066,0.01071
1721802792842236160,0.29345,0.23257,0.12502,,,1721802792842236160,0.016880,0.001610,0.001950,0.70135,-0.71265,0.01067,0.01070
1721802792908865792,0.29187,0.22136,0.12889,,,1721802792908865792,0.015300,-0.009600,0.005820,0.70137,-0.71264,0.01068,0.01068
1721802792975493888,0.29815,0.22075,0.12667,,,1721802792975493888,0.021580,-0.010210,0.003600,0.70137,-0.71264,0.01067,0.01067
1721802793042120960,0.29789,0.23519,0.1287,,,1721802793042120960,0.021320,0.004230,0.005630,0.70136,-0.71265,0.01066,0.01069
1721802793108746496,0.28768,0.23413,0.12083,,,1721802793108746496,0.011110,0.003170,-0.002240,0.70136,-0.71265,0.01065,0.01068
1721802793175371008,0.27724,0.23081,0.12025,,,1721802793175371008,0.000670,-0.000150,-0.002820,0.70136,-0.71265,0.01066,0.01068
1721802793241993984,0.28844,0.22924,0.1291,,,1721802793241993984,0.011870,-0.001720,0.006030,0.70136,-0.71265,0.01065,0.01072
1721802793308615680,0.30072,0.22015,0.12515,,,1721802793308615680,0.024150,-0.010810,0.002080,0.70135,-0.71266,0.01064,0.01072
1721802793375245056,0.29753,0.22787,0.12684,,,1721802793375245056,0.020960,-0.003090,0.003770,0.70136,-0.71264,0.01067,0.01072
1721802793441883904,0.28719,0.22476,0.12439,,,1721802793441883904,0.010620,-0.006200,0.001320,0.70136,-0.71264,0.01065,0.01074
1721802793508521216,0.28885,0.23436,0.12754,,,1721802793508521216,0.012280,0.003400,0.004470,0.70135,-0.71265,0.01068,0.01070
1721802793641791744,0.29593,0.22738,0.12916,,,1721802793641791744,0.019360,-0.003580,0.006090,0.70136,-0.71264,0.01065,0.01070
1721802793708424960,0.28702,0.22337,0.12165,,,1721802793708424960,0.010450,-0.007590,-0.001420,0.70137,-0.71264,0.01066,0.01071
1721802793775057152,0.28986,0.23345,0.12563,,,1721802793775057152,0.013290,0.002490,0.002560,0.70136,-0.71265,0.01066,0.01068
1721802793841687552,0.27814,0.23412,0.12525,,,1721802793841687552,0.001570,0.003160,0.002180,0.70135,-0.71266,0.01065,0.01075
1721802793908317184,0.27698,0.23208,0.1284,,,1721802793908317184,0.000410,0.001120,0.005330,0.70135,-0.71266,0.01066,0.01071
1721802793974945024,0.29637,0.2339,0.12567,,,1721802793974945024,0.019800,0.002940,0.002600,0.70135,-0.71266,0.01066,0.01070
1721802794041571840,0.3026,0.22136,0.12796,,,1721802794041571840,0.026030,-0.009600,0.004890,0.70135,-0.71266,0.01066,0.01072
1721802794092698368,0.28884,0.22224,0.12061,,,1721802794092698368,0.012270,-0.008720,-0.002460,0.70135,-0.71266,0.01065,0.01068
1721802794159290880,0.28208,0.22945,0.12689,,,1721802794159290880,0.005510,-0.001510,0.003820,0.70136,-0.71265,0.01064,0.01069
1721802794225881856,0.27696,0.2326,0.12183,,,1721802794225881856,0.000390,0.001640,-0.001240,0.70136,-0.71265,0.01065,0.01072
1721802794359063296,0.29743,0.23529,0.12458,,,1721802794359063296,0.020860,0.004330,0.001510,0.70136,-0.71264,0.01066,0.01072
1721802794425670912,0.2922,0.22777,0.12393,,,1721802794425670912,0.015630,-0.003190,0.000860,0.70136,-0.71264,0.01066,0.01071
1721802794492276992,0.28777,0.22614,0.12431,,,1721802794492276992,0.011200,-0.004820,0.001240,0.70136,-0.71264,0.01066,0.01070
1721802794558881536,0.28486,0.23057,0.12072,,,1721802794558881536,0.008290,-0.000390,-0.002350,0.70136,-0.71264,0.01065,0.01069
1721802794625485056,0.28322,0.23182,0.12079,,,1721802794625485056,0.006650,0.000860,-0.002280,0.70137,-0.71264,0.01063,0.01068
1721802794692087040,0.29543,0.22993,0.12915,,,1721802794692087040,0.018860,-0.001030,0.006080,0.70137,-0.71264,0.01064,0.01070
1721802794758687744,0.28853,0.22484,0.12758,,,1721802794758687744,0.011960,-0.006120,0.004510,0.70136,-0.71265,0.01065,0.01067
1721802794825286144,0.29214,0.23019,0.1229,,,1721802794825286144,0.015570,-0.000770,-0.000170,0.70135,-0.71266,0.01065,0.01068
1721802794891884288,0.2887,0.2361,0.12637,,,1721802794891884288,0.012130,0.005140,0.003300,0.70136,-0.71265,0.01064,0.01068
1721802794958481152,0.29082,0.24289,0.12728,,,1721802794958481152,0.014250,0.011930,0.004210,0.70135,-0.71265,0.01065,0.01069
1721802795025076480,0.28521,0.22653,0.12371,,,1721802795025076480,0.008640,-0.004430,0.000640,0.70136,-0.71265,0.01064,0.01069
1721802795091670784,0.29415,0.22846,0.12887,,,1721802795091670784,0.017580,-0.002500,0.005800,0.70136,-0.71265,0.01064,0.01071
1721802795158263552,0.29933,0.2248,0.12302,,,1721802795158263552,0.022760,-0.006160,-0.000050,0.70136,-0.71264,0.01064,0.01070
1721802795224854016,0.29366,0.22305,0.12979,,,1721802795224854016,0.017090,-0.007910,0.006720,0.70135,-0.71266,0.01065,0.01065
1721802795274209792,0.27639,0.23289,0.12468,,,1721802795274209792,-0.000180,0.001930,0.001610,0.70136,-0.71265,0.01065,0.01064
1721802795340829696,0.28858,0.23367,0.12843,,,1721802795340829696,0.012010,0.002710,0.005360,0.70138,-0.71263,0.01062,0.01070
1721802795407469568,0.2828,0.22161,0.12647,,,1721802795407469568,0.006230,-0.009350,0.003400,0.70139,-0.71262,0.01065,0.01058
1721802795474108160,0.28737,0.22513,0.12866,,,1721802795474108160,0.010800,-0.005830,0.005590,0.70137,-0.71263,0.01065,0.01060
1721802795540745216,0.29767,0.22894,0.12497,,,1721802795540745216,0.021100,-0.002020,0.001900,0.70138,-0.71263,0.01064,0.01062
1721802795607380992,0.29504,0.22983,0.12026,,,1721802795607380992,0.018470,-0.001130,-0.002810,0.70139,-0.71262,0.01062,0.01061
1721802795674015744,0.29018,0.23619,0.12814,,,1721802795674015744,0.013610,0.005230,0.005070,0.70139,-0.71262,0.01062,0.01057
1721802795740649216,0.28096,0.23391,0.12472,,,1721802795740649216,0.004390,0.002950,0.001650,0.70138,-0.71263,0.01063,0.01061
1721802795807280896,0.28924,0.22431,0.12826,,,1721802795807280896,0.012670,-0.006650,0.005190,0.70138,-0.71263,0.01065,0.01063
1721802795873911552,0.29822,0.23032,0.12897,,,1721802795873911552,0.021650,-0.000640,0.005900,0.70139,-0.71262,0.01065,0.01063
1721802795940540928,0.29709,0.22651,0.12017,,,1721802795940540928,0.020520,-0.004450,-0.002900,0.70139,-0.71262,0.01065,0.01064
1721802796073795584,0.28474,0.23449,0.12182,,,1721802796073795584,0.008170,0.003530,-0.001250,0.70138,-0.71263,0.01066,0.01060
1721802796207044864,0.29011,0.2287,0.12371,,,1721802796207044864,0.013540,-0.002260,0.000640,0.70139,-0.71262,0.01064,0.01059
1721802796273667584,0.28969,0.22206,0.12357,,,1721802796273667584,0.013120,-0.008900,0.000500,0.70138,-0.71263,0.01065,0.01057
1721802796340287488,0.28814,0.22869,0.1236,,,1721802796340287488,0.011570,-0.002270,0.000530,0.70136,-0.71265,0.01064,0.01057
1721802796406928640,0.28146,0.23686,0.12681,,,1721802796406928640,0.004890,0.005900,0.003740,0.70137,-0.71264,0.01064,0.01051
1721802796473568512,0.28086,0.2304,0.12465,,,1721802796473568512,0.004290,-0.000560,0.001580,0.70138,-0.71263,0.01062,0.01056
1721802796540207104,0.2996,0.22866,0.1207,,,1721802796540207104,0.023030,-0.002300,-0.002370,0.70139,-0.71262,0.01061,0.01060
1721802796606844160,0.29913,0.22803,0.12915,,,1721802796606844160,0.022560,-0.002930,0.006080,0.70139,-0.71262,0.01062,0.01059
1721802796673480192,0.29314,0.23259,0.12053,,,1721802796673480192,0.016570,0.001630,-0.002540,0.70140,-0.71261,0.01063,0.01061
1721802796806748416,0.28069,0.23248,0.12178,,,1721802796806748416,0.004120,0.001520,-0.001290,0.70139,-0.71262,0.01062,0.01055
1721802796873380352,0.29105,0.23567,0.12498,,,1721802796873380352,0.014480,0.004710,0.001910,0.70140,-0.71261,0.01062,0.01059
1721802796940011264,0.29841,0.22752,0.12552,,,1721802796940011264,0.021840,-0.003440,0.002450,0.70140,-0.71260,0.01064,0.01061
1721802797006640640,0.29644,0.23029,0.12157,,,1721802797006640640,0.019870,-0.000670,-0.001500,0.70140,-0.71261,0.01062,0.01058
1721802797073268992,0.29113,0.23765,0.12792,,,1721802797073268992,0.014560,0.006690,0.004850,0.70139,-0.71262,0.01064,0.01060
1721802797139895552,0.27931,0.23142,0.12534,,,1721802797139895552,0.002740,0.000460,0.002270,0.70141,-0.71260,0.01064,0.01063
1721802797206521344,0.28438,0.23163,0.12904,,,1721802797206521344,0.007810,0.000670,0.005970,0.70140,-0.71261,0.01063,0.01060
1721802797273145344,0.29146,0.23092,0.12233,,,1721802797273145344,0.014890,-0.000040,-0.000740,0.70140,-0.71261,0.01064,0.01060
1721802797339764480,0.29342,0.23153,0.12897,,,1721802797339764480,0.016850,0.000570,0.005900,0.70140,-0.71261,0.01061,0.01058
1721802797406411264,0.28845,0.22928,0.12652,,,1721802797406411264,0.011880,-0.001680,0.003450,0.70140,-0.71261,0.01063,0.01060
1721802797473056256,0.2786,0.23225,0.12892,,,1721802797473056256,0.002030,0.001290,0.005850,0.70141,-0.71260,0.01063,0.01061
1721802797539700736,0.28994,0.24188,0.12497,,,1721802797539700736,0.013370,0.010920,0.001900,0.70140,-0.71261,0.01062,0.01061
1721802797606343680,0.2878,0.23025,0.12398,,,1721802797606343680,0.011230,-0.000710,0.000910,0.70141,-0.71260,0.01060,0.01056
1721802797672985344,0.29208,0.22322,0.12466,,,1721802797672985344,0.015510,-0.007740,0.001590,0.70140,-0.71261,0.01060,0.01058
1721802797739625984,0.29218,0.22674,0.12408,,,1721802797739625984,0.015610,-0.004220,0.001010,0.70139,-0.71262,0.01060,0.01056
1721802797872903424,0.27927,0.23157,0.12405,,,1721802797872903424,0.002700,0.000610,0.000980,0.70139,-0.71262,0.01058,0.01061
1721802798006175488,0.29715,0.22696,0.12531,,,1721802798006175488,0.020580,-0.004000,0.002240,0.70138,-0.71263,0.01058,0.01057
1721802798072810240,0.29772,0.22896,0.12335,,,1721802798072810240,0.021150,-0.002000,0.000280,0.70138,-0.71263,0.01060,0.01054
1721802798139443200,0.28249,0.22858,0.12964,,,1721802798139443200,0.005920,-0.002380,0.006570,0.70138,-0.71263,0.01059,0.01059
1721802798206074880,0.27871,0.23506,0.12113,,,1721802798206074880,0.002140,0.004100,-0.001940,0.70140,-0.71261,0.01058,0.01058
1721802798272705536,0.28854,0.23704,0.12024,,,1721802798272705536,0.011970,0.006080,-0.002830,0.70139,-0.71262,0.01059,0.01057
1721802798339333888,0.28941,0.23001,0.12224,,,1721802798339333888,0.012840,-0.000950,-0.000830,0.70139,-0.71262,0.01058,0.01059
1721802798405975296,0.29046,0.22724,0.12676,,,1721802798405975296,0.013890,-0.003720,0.003690,0.70139,-0.71262,0.01059,0.01061
1721802798472615424,0.29653,0.22181,0.12784,,,1721802798472615424,0.019960,-0.009150,0.004770,0.70139,-0.71262,0.01059,0.01061
1721802798539254272,0.29304,0.23569,0.12652,,,1721802798539254272,0.016470,0.004730,0.003450,0.70141,-0.71261,0.01058,0.01057
1721802798605891840,0.28092,0.23583,0.12958,,,1721802798605891840,0.004350,0.004870,0.006510,0.70137,-0.71264,0.01060,0.01058
1721802798672527872,0.27762,0.23584,0.12016,,,1721802798672527872,0.001050,0.004880,-0.002910,0.70139,-0.71262,0.01059,0.01062
1721802798739162880,0.29129,0.226,0.12473,,,1721802798739162880,0.014720,-0.004960,0.001660,0.70138,-0.71263,0.01060,0.01059
1721802798805796352,0.30374,0.22078,0.12519,,,1721802798805796352,0.027170,-0.010180,0.002120,0.70140,-0.71261,0.01058,0.01055
1721802798872428544,0.28815,0.22532,0.12136,,,1721802798872428544,0.011580,-0.005640,-0.001710,0.70140,-0.71261,0.01058,0.01055
1721802798939059456,0.28881,0.22831,0.12999,,,1721802798939059456,0.012240,-0.002650,0.006920,0.70140,-0.71261,0.01058,0.01057
1721802799005689344,0.29305,0.2404,0.12648,,,1721802799005689344,0.016480,0.009440,0.003410,0.70140,-0.71261,0.01058,0.01060
1721802799072317696,0.29262,0.2282,0.12223,,,1721802799072317696,0.016050,-0.002760,-0.000840,0.70139,-0.71262,0.01060,0.01059
1721802799138944768,0.28906,0.22116,0.12629,,,1721802799138944768,0.012490,-0.009800,0.003220,0.70139,-0.71262,0.01059,0.01062
1721802799205570560,0.28707,0.22365,0.12467,,,1721802799205570560,0.010500,-0.007310,0.001600,0.70141,-0.71260,0.01058,0.01060
1721802799272195072,0.28829,0.22575,0.12639,,,1721802799272195072,0.011720,-0.005210,0.003320,0.70139,-0.71262,0.01058,0.01058
1721802799338818304,0.2889,0.23604,0.12378,,,1721802799338818304,0.012330,0.005080,0.000710,0.70138,-0.71263,0.01058,0.01060
1721802799472977152,0.29273,0.22579,0.12221,,,1721802799472977152,0.016160,-0.005170,-0.000860,0.70138,-0.71263,0.01058,0.01061
1721802799607820800,0.28968,0.2325,0.12481,,,1721802799607820800,0.013110,0.001540,0.001740,0.70139,-0.71262,0.01060,0.01059
1721802799675255296,0.2816,0.23105,0.12058,,,1721802799675255296,0.005030,0.000090,-0.002490,0.70139,-0.71262,0.01060,0.01061
1721802799742698496,0.28881,0.23777,0.12036,,,1721802799742698496,0.012240,0.006810,-0.002710,0.70138,-0.71263,0.01059,0.01059
1721802799810149888,0.29165,0.22498,0.12478,,,1721802799810149888,0.015080,-0.005980,0.001710,0.70138,-0.71263,0.01057,0.01056
1721802799877609984,0.28613,0.22412,0.12013,,,1721802799877609984,0.009560,-0.006840,-0.002940,0.70139,-0.71262,0.01058,0.01058
1721802799945078272,0.29625,0.22921,0.12081,,,1721802799945078272,0.019680,-0.001750,-0.002260,0.70136,-0.71265,0.01059,0.01056
1721802800012555008,0.29228,0.23187,0.12198,,,1721802800012555008,0.015710,0.000910,-0.001090,0.70136,-0.71265,0.01059,0.01057
1721802800080040448,0.29058,0.24166,0.12732,,,1721802800080040448,0.014010,0.010700,0.004250,0.70136,-0.71265,0.01057,0.01058
1721802800147534080,0.28256,0.23207,0.12587,,,1721802800147534080,0.005990,0.001110,0.002800,0.70136,-0.71265,0.01057,0.01061
1721802800215036672,0.29039,0.22799,0.12569,,,1721802800215036672,0.013820,-0.002970,0.002620,0.70136,-0.71265,0.01058,0.01057
1721802800282547200,0.30129,0.22256,0.12176,,,1721802800282547200,0.024720,-0.008400,-0.001310,0.70136,-0.71265,0.01059,0.01059
1721802800350066432,0.29377,0.23623,0.12952,,,1721802800350066432,0.017200,0.005270,0.006450,0.70133,-0.71268,0.01059,0.01060
1721802800417482240,0.29299,0.23977,0.12661,,,1721802800417482240,0.016420,0.008810,0.003540,0.70134,-0.71266,0.01058,0.01060
1721802800484046336,0.28332,0.2327,0.12651,,,1721802800484046336,0.006750,0.001740,0.003440,0.70135,-0.71266,0.01059,0.01056
1721802800550607360,0.29446,0.23377,0.12208,,,1721802800550607360,0.017890,0.002810,-0.000990,0.70134,-0.71267,0.01059,0.01062
1721802800617166080,0.28824,0.22604,0.12083,,,1721802800617166080,0.011670,-0.004920,-0.002240,0.70133,-0.71268,0.01058,0.01058
1721802800683721984,0.29431,0.22776,0.12218,,,1721802800683721984,0.017740,-0.003200,-0.000890,0.70133,-0.71268,0.01056,0.01059
1721802800750275328,0.2894,0.23331,0.12942,,,1721802800750275328,0.012830,0.002350,0.006350,0.70135,-0.71266,0.01057,0.01057
1721802800816826112,0.2852,0.24073,0.12171,,,1721802800816826112,0.008630,0.009770,-0.001360,0.70134,-0.71267,0.01056,0.01055
1721802800883374336,0.29046,0.23867,0.12779,,,1721802800883374336,0.013890,0.007710,0.004720,0.70134,-0.71267,0.01054,0.01056
1721802800949919744,0.28564,0.23002,0.12728,,,1721802800949919744,0.009070,-0.000940,0.004210,0.70134,-0.71267,0.01054,0.01056
1721802801083002624,0.29568,0.23224,0.12366,,,1721802801083002624,0.019110,0.001280,0.000590,0.70133,-0.71268,0.01054,0.01055
1721802801149540096,0.28029,0.23841,0.122,,,1721802801149540096,0.003720,0.007450,-0.001070,0.70227,-0.71175,0.01077,0.01080
1721802801216075264,0.291,0.24277,0.12591,,,1721802801216075264,0.014430,0.011810,0.002840,0.70228,-0.71174,0.01075,0.01081
1721802801282607360,0.29476,0.24378,0.1288,,,1721802801282607360,0.018190,0.012820,0.005730,0.70230,-0.71172,0.01073,0.01082
1721802801349137152,0.30082,0.229,0.12403,,,1721802801349137152,0.024250,-0.001960,0.000960,0.70228,-0.71173,0.01074,0.01082
1721802801415672576,0.29735,0.23347,0.12778,,,1721802801415672576,0.020780,0.002510,0.004710,0.70231,-0.71171,0.01075,0.01087
1721802801482236672,0.29479,0.239,0.12849,,,1721802801482236672,0.018220,0.008040,0.005420,0.70236,-0.71166,0.01074,0.01092
1721802801548797952,0.28636,0.24781,0.12687,,,1721802801548797952,0.009790,0.016850,0.003800,0.70239,-0.71163,0.01073,0.01091
1721802801615356416,0.27991,0.24288,0.12413,,,1721802801615356416,0.003340,0.011920,0.001060,0.70243,-0.71159,0.01075,0.01095
1721802801681912576,0.29191,0.23571,0.12531,,,1721802801681912576,0.015340,0.004750,0.002240,0.70240,-0.71161,0.01076,0.01096
1721802801748465920,0.2964,0.24084,0.12705,,,1721802801748465920,0.019830,0.009880,0.003980,0.70242,-0.71160,0.01073,0.01097
1721802801815016704,0.29083,0.24387,0.12604,,,1721802801815016704,0.014260,0.012910,0.002970,0.70245,-0.71156,0.01073,0.01102
1721802801881564928,0.28336,0.24936,0.12635,,,1721802801881564928,0.006790,0.018400,0.003280,0.70247,-0.71154,0.01073,0.01101
1721802801948110592,0.28335,0.25241,0.12159,,,1721802801948110592,0.006780,0.021450,-0.001480,0.70254,-0.71147,0.01075,0.01105
1721802802014653696,0.2839,0.24524,0.12598,,,1721802802014653696,0.007330,0.014280,0.002910,0.70255,-0.71147,0.01078,0.01105
1721802802081193984,0.28773,0.24037,0.12191,,,1721802802081193984,0.011160,0.009410,-0.001160,0.70254,-0.71148,0.01078,0.01106
1721802802147731456,0.29789,0.23862,0.12503,,,1721802802147731456,0.021320,0.007660,0.001960,0.70254,-0.71148,0.01074,0.01105
1721802802280799232,0.27823,0.25635,0.12118,,,1721802802280799232,0.001660,0.025390,-0.001890,0.70249,-0.71152,0.01075,0.01101
1721802802347329024,0.28304,0.25107,0.12795,,,1721802802347329024,0.006470,0.020110,0.004880,0.70245,-0.71157,0.01072,0.01102
1721802802413863680,0.2965,0.25117,0.12955,,,1721802802413863680,0.019930,0.020210,0.006480,0.70249,-0.71152,0.01068,0.01101
1721802802480428288,0.29807,0.25402,0.12057,,,1721802802480428288,0.021500,0.023060,-0.002500,0.70244,-0.71158,0.01070,0.01093
1721802802546989824,0.29598,0.25594,0.12588,,,1721802802546989824,0.019410,0.024980,0.002810,0.70237,-0.71165,0.01073,0.01089
1721802802613549056,0.27607,0.25699,0.12336,,,1721802802613549056,-0.000500,0.026030,0.000290,0.70230,-0.71171,0.01069,0.01092
1721802802680105472,0.28024,0.26227,0.12982,,,1721802802680105472,0.003670,0.031310,0.006750,0.70223,-0.71178,0.01063,0.01093
1721802802746659584,0.28116,0.25843,0.12323,,,1721802802746659584,0.004590,0.027470,0.000160,0.70226,-0.71176,0.01062,0.01092
1721802802879759360,0.29774,0.25541,0.12606,,,1721802802879759360,0.021170,0.024450,0.002990,0.70226,-0.71175,0.01065,0.01090
1721802802946305280,0.28469,0.26455,0.12808,,,1721802802946305280,0.008120,0.033590,0.005010,0.70229,-0.71173,0.01065,0.01086
1721802803012848384,0.27626,0.26522,0.12971,,,1721802803012848384,-0.000310,0.034260,0.006640,0.70233,-0.71169,0.01064,0.01083
1721802803079389184,0.28169,0.26251,0.12824,,,1721802803079389184,0.005120,0.031550,0.005170,0.70238,-0.71164,0.01062,0.01088
1721802803145927168,0.29255,0.26425,0.12836,,,1721802803145927168,0.015980,0.033290,0.005290,0.70234,-0.71168,0.01060,0.01088
1721802803212462592,0.29407,0.2614,0.12195,,,1721802803212462592,0.017500,0.030440,-0.001120,0.70237,-0.71165,0.01063,0.01093
1721802803278995456,0.28823,0.26151,0.12791,,,1721802803278995456,0.011660,0.030550,0.004840,0.70224,-0.71178,0.01063,0.01089
1721802803345525760,0.27919,0.26938,0.12434,,,1721802803345525760,0.002620,0.038420,0.001270,0.70221,-0.71181,0.01064,0.01092
1721802803412058880,0.28844,0.27472,0.12011,,,1721802803412058880,0.011870,0.043760,-0.002960,0.70224,-0.71177,0.01065,0.01096
1721802803478623488,0.29736,0.26557,0.12638,,,1721802803478623488,0.020790,0.034610,0.003310,0.70228,-0.71173,0.01062,0.01095
1721802803545185280,0.3011,0.26804,0.12813,,,1721802803545185280,0.024530,0.037080,0.005060,0.70228,-0.71173,0.01062,0.01098
1721802803611744512,0.29199,0.26451,0.12874,,,1721802803611744512,0.015420,0.033550,0.005670,0.70232,-0.71170,0.01062,0.01097
1721802803678301184,0.2942,0.27881,0.12156,,,1721802803678301184,0.017630,0.047850,-0.001510,0.70228,-0.71174,0.01065,0.01102
1721802803744855040,0.28366,0.28354,0.1226,,,1721802803744855040,0.007090,0.052580,-0.000470,0.70224,-0.71177,0.01065,0.01107
1721802803877955072,0.29802,0.27378,0.12458,,,1721802803877955072,0.021450,0.042820,0.001510,0.70221,-0.71180,0.01065,0.01108
1721802804011044864,0.28292,0.27334,0.12952,,,1721802804011044864,0.006350,0.042380,0.006450,0.70220,-0.71181,0.01062,0.01106
1721802804077585408,0.28326,0.27981,0.1237,,,1721802804077585408,0.006690,0.048850,0.000630,0.70220,-0.71182,0.01061,0.01098
1721802804144123904,0.29066,0.29339,0.12048,,,1721802804144123904,0.014090,0.062430,-0.002590,0.70221,-0.71181,0.01061,0.01093
1721802804210659328,0.29698,0.27845,0.1275,,,1721802804210659328,0.020410,0.047490,0.004430,0.70220,-0.71182,0.01060,0.01100
1721802804277192192,0.2916,0.27714,0.12578,,,1721802804277192192,0.015030,0.046180,0.002710,0.70222,-0.71180,0.01060,0.01101
1721802804343722240,0.28749,0.28508,0.12016,,,1721802804343722240,0.010920,0.054120,-0.002910,0.70218,-0.71184,0.01059,0.01097
1721802804476823808,0.28047,0.29177,0.12679,,,1721802804476823808,0.003900,0.060810,0.003720,0.70212,-0.71189,0.01063,0.01097
1721802804609946624,0.29423,0.28922,0.1291,,,1721802804609946624,0.017660,0.058260,0.006030,0.70214,-0.71187,0.01061,0.01102
1721802804676504320,0.30135,0.28015,0.12088,,,1721802804676504320,0.024780,0.049190,-0.002190,0.70222,-0.71180,0.01059,0.01103
1721802804743059456,0.28984,0.28745,0.12795,,,1721802804743059456,0.013270,0.056490,0.004880,0.70221,-0.71181,0.01055,0.01097
1721802804809611520,0.28681,0.29545,0.1231,,,1721802804809611520,0.010240,0.064490,0.000030,0.70223,-0.71179,0.01058,0.01099
