1721806179862318848,0.21338,0.15033,0.12850
1721806179928954368,0.20744,0.14455,0.12828
1721806179995588608,0.22054,0.13879,0.12450
1721806180062221568,0.22729,0.14123,0.12586
1721806180128853248,0.22672,0.13685,0.12145
1721806180195483392,0.22318,0.13886,0.12794
1721806180328740096,0.20858,0.13886,0.12661
1721806180461991680,0.22979,0.13627,0.12515
1721806180528611840,0.21480,0.13900,0.12466
1721806180595254016,0.20704,0.14364,0.12426
1721806180661894912,0.21965,0.15227,0.12271
1721806180728534272,0.21368,0.14083,0.12659
1721806180795172352,0.22485,0.13662,0.12180
1721806180861809152,0.22256,0.13644,0.12813
1721806180928445184,0.21723,0.14187,0.12707
1721806181061712384,0.20684,0.14154,0.12984
1721806181128344064,0.21669,0.13466,0.12720
1721806181194974720,0.22362,0.14000,0.12515
1721806181261603840,0.22457,0.13623,0.12997
1721806181328231424,0.21846,0.14622,0.12402
1721806181394858240,0.21664,0.15175,0.12245
1721806181461483520,0.22017,0.14235,0.12928
1721806181528102912,0.22869,0.14170,0.12289
1721806181594745856,0.21629,0.13533,0.12542
1721806181661388032,0.21206,0.13896,0.12113
1721806181728028672,0.20841,0.14774,0.12436
1721806181794668288,0.22467,0.14318,0.12417
1721806181927943424,0.22920,0.13329,0.12716
1721806182061213696,0.20986,0.14352,0.12515
1721806182127846912,0.21143,0.14148,0.12863
1721806182194478848,0.22179,0.13752,0.12649
1721806182261109504,0.22704,0.13977,0.12364
1721806182327738880,0.22167,0.13124,0.12737
1721806182394367232,0.21741,0.13791,0.12687
1721806182460994304,0.21424,0.14989,0.12079
1721806182527615488,0.22179,0.14495,0.12566
1721806182594258944,0.22278,0.14239,0.12592
1721806182660901120,0.21826,0.13713,0.12760
1721806182727542016,0.22495,0.14719,0.12109
1721806182794181376,0.20849,0.14213,0.12688
1721806182860819712,0.20385,0.14334,0.12143
1721806182927456768,0.21835,0.13894,0.12583
1721806182994092544,0.22898,0.13582,0.12256
1721806183060727040,0.22397,0.14672,0.12140
1721806183127360256,0.21197,0.14667,0.12245
1721806183193992448,0.20885,0.14128,0.12410
1721806183260623104,0.21312,0.14206,0.12599
1721806183327252480,0.21920,0.13686,0.12005
1721806183460507648,0.21256,0.13412,0.12407
1721806183527128576,0.22118,0.15305,0.12045
1721806183593778176,0.21601,0.14137,0.12872
1721806183660426496,0.21899,0.14387,0.12776
1721806183727073280,0.22770,0.13353,0.12278
1721806183793719040,0.22220,0.13761,0.12419
1721806183860363520,0.20770,0.13965,0.12981
1721806183927006720,0.20660,0.14025,0.12872
1721806184060289792,0.22167,0.14157,0.12860
1721806184126929408,0.21820,0.13914,0.12982
1721806184193567744,0.21385,0.14408,0.12776
1721806184326841344,0.21350,0.14522,0.12945
1721806184393476096,0.22358,0.14774,0.12818
1721806184460109824,0.22529,0.13282,0.12564
1721806184526740736,0.22213,0.14298,0.12069
1721806184593381888,0.20902,0.14564,0.12921
1721806184660021760,0.20657,0.14555,0.12034
1721806184726660352,0.22179,0.14908,0.12781
1721806184793297408,0.21891,0.13535,0.12139
1721806184859933440,0.22525,0.14335,0.12509
1721806184926567680,0.22465,0.13737,0.12660
1721806184993201152,0.21064,0.14718,0.12939
1721806185059833088,0.21822,0.14184,0.12630
1721806185126463744,0.22740,0.14250,0.12119
1721806185259720960,0.22372,0.14033,0.12878
1721806185326347520,0.20872,0.14147,0.12858
1721806185392973056,0.21856,0.14464,0.12346
1721806185459596800,0.21853,0.14204,0.12074
1721806185526215680,0.22401,0.13042,0.12574
1721806185592856320,0.22186,0.13171,0.12079
1721806185659495680,0.21940,0.13992,0.12183
1721806185726133504,0.20974,0.14283,0.12826
1721806185859405568,0.21849,0.14648,0.12110
1721806185926039296,0.22817,0.14150,0.12677
1721806185992672000,0.21872,0.13619,0.12612
1721806186059303168,0.21144,0.13828,0.12076
1721806186125933056,0.20616,0.14481,0.12954
1721806186192561920,0.21713,0.14057,0.12719
1721806186259188992,0.21222,0.13831,0.12659
1721806186325815040,0.22578,0.14218,0.12952
1721806186392439296,0.22578,0.14937,0.12504
1721806186459062784,0.22074,0.15296,0.12999
1721806186525680384,0.21952,0.14762,0.12699
1721806186592320512,0.21567,0.14061,0.12255
1721806186658959104,0.22587,0.13696,0.12852
1721806186725596672,0.21178,0.13764,0.12060
1721806186858867456,0.21624,0.14618,0.12636
1721806186925500672,0.21994,0.14174,0.12803
1721806186992132864,0.22065,0.13824,0.12796
1721806187058763520,0.22511,0.13479,0.12048
1721806187125392640,0.22003,0.14481,0.12051
1721806187192020480,0.21254,0.14803,0.12101
1721806187258647040,0.20768,0.14071,0.12179
1721806187325272320,0.21733,0.13825,0.12005
1721806187458518528,0.22623,0.13046,0.12986
1721806187525030656,0.20929,0.14121,0.12085
1721806187592096768,0.20944,0.14199,0.12439
1721806187659173376,0.22007,0.15069,0.12987
1721806187726259712,0.22558,0.14199,0.12358
1721806187793356032,0.22882,0.13056,0.12393
1721806187860462080,0.21653,0.14129,0.12427
1721806187927578112,0.21401,0.14689,0.12602
1721806187994703872,0.20829,0.14121,0.12038
1721806188061839616,0.21836,0.13782,0.12636
1721806188128985344,0.22703,0.12660,0.12282
1721806188196140800,0.22594,0.14106,0.12086
1721806188330481664,0.21450,0.14658,0.12983
1721806188464862208,0.22554,0.12964,0.12612
1721806188532158976,0.21755,0.13550,0.12167
1721806188598875392,0.21981,0.14665,0.12849
1721806188665591552,0.21411,0.14148,0.12144
1721806188732307968,0.20514,0.14273,0.12486
1721806188799024128,0.22417,0.14315,0.12775
1721806188865740544,0.23149,0.13348,0.12860
1721806188932456704,0.22394,0.14368,0.12721
1721806188999173120,0.20709,0.14095,0.12562
1721806189065889280,0.20815,0.14149,0.12859
