1723727041235412224,-0.00027,-0.00021,0.00027,0.70131,-0.71268,0.01098,0.01107
1723727041301893120,-0.00015,0.00020,0.00210,0.70146,-0.71254,0.01105,0.01117
1723727041368369920,-0.00017,0.00026,0.00206,0.70142,-0.71258,0.01106,0.01117
1723727041434843136,-0.00018,0.00027,0.00207,0.70139,-0.71261,0.01106,0.01118
1723727041501312256,-0.00014,0.00018,0.00221,0.70136,-0.71263,0.01105,0.01118
1723727041567777536,-0.00014,0.00022,0.00221,0.70134,-0.71265,0.01103,0.01115
1723727041634239232,-0.00019,0.00031,0.00211,0.70134,-0.71266,0.01102,0.01115
1723727041700696832,-0.00018,0.00028,0.00214,0.70133,-0.71266,0.01102,0.01113
1723727041767150592,-0.00016,0.00035,0.00199,0.70135,-0.71265,0.01101,0.01115
1723727041833600512,-0.00021,0.00036,0.00208,0.70133,-0.71267,0.01101,0.01112
1723727041900046336,-0.00019,0.00028,0.00222,0.70130,-0.71269,0.01101,0.01112
1723727041966488576,-0.00020,0.00030,0.00219,0.70130,-0.71270,0.01099,0.01112
1723727042032917760,-0.00022,0.00034,0.00211,0.70130,-0.71270,0.01103,0.01114
1723727042099412480,-0.00022,0.00034,0.00209,0.70129,-0.71270,0.01103,0.01115
1723727042165903360,-0.00025,0.00038,0.00208,0.70129,-0.71271,0.01101,0.01113
1723727042232390400,-0.00027,0.00043,0.00206,0.70129,-0.71271,0.01101,0.01111
1723727042298873344,-0.00021,0.00039,0.00206,0.70129,-0.71271,0.01101,0.01110
1723727042365353216,-0.00020,0.00038,0.00203,0.70129,-0.71271,0.01099,0.01112
1723727042431828224,-0.00025,0.00045,0.00199,0.70130,-0.71270,0.01098,0.01110
1723727042498300160,-0.00028,0.00050,0.00191,0.70130,-0.71270,0.01100,0.01111
1723727042564767744,-0.00027,0.00052,0.00181,0.70131,-0.71269,0.01099,0.01112
1723727042631231744,-0.00026,0.00050,0.00180,0.70131,-0.71269,0.01100,0.01112
1723727042697691904,-0.00027,0.00050,0.00183,0.70129,-0.71271,0.01098,0.01111
1723727042764147968,-0.00023,0.00046,0.00185,0.70127,-0.71272,0.01098,0.01112
1723727042830600192,-0.00020,0.00045,0.00185,0.70128,-0.71271,0.01099,0.01113
1723727042897048832,-0.00023,0.00048,0.00190,0.70127,-0.71272,0.01099,0.01111
1723727042963493632,-0.00023,0.00050,0.00187,0.70127,-0.71272,0.01098,0.01111
1723727043029922816,-0.00810,0.00881,0.00047,0.70129,-0.71271,0.01100,0.01114
1723727043096415488,-0.00809,0.00877,0.00048,0.70129,-0.71270,0.01099,0.01111
1723727043162904576,-0.00808,0.00876,0.00051,0.70128,-0.71271,0.01097,0.01111
1723727043229389568,-0.00810,0.00886,0.00042,0.70128,-0.71271,0.01098,0.01112
1723727043295870720,-0.00807,0.00881,0.00041,0.70130,-0.71270,0.01097,0.01109
1723727043362348288,-0.00807,0.00879,0.00040,0.70129,-0.71270,0.01095,0.01110
1723727043428821760,-0.00808,0.00883,0.00040,0.70128,-0.71272,0.01097,0.01115
1723727043495291136,-0.00807,0.00883,0.00038,0.70129,-0.71270,0.01096,0.01113
1723727043561757184,-0.00810,0.00889,0.00030,0.70130,-0.71270,0.01097,0.01114
1723727043628218624,-0.00805,0.00880,0.00029,0.70128,-0.71271,0.01095,0.01111
1723727043694676992,-0.00802,0.00872,0.00045,0.70127,-0.71272,0.01094,0.01111
1723727043761130752,-0.00798,0.00876,0.00039,0.70128,-0.71272,0.01094,0.01113
1723727043827581184,-0.00788,0.00882,0.00028,0.70129,-0.71271,0.01094,0.01112
1723727043894027264,-0.00777,0.00877,0.00032,0.70127,-0.71272,0.01092,0.01117
1723727043960469760,-0.00782,0.00879,0.00057,0.70128,-0.71272,0.01091,0.01111
1723727044026899712,-0.00787,0.00877,0.00062,0.70126,-0.71273,0.01091,0.01109
1723727044093393664,-0.00793,0.00873,0.00067,0.70125,-0.71274,0.01091,0.01107
1723727044159883264,-0.00804,0.00879,0.00052,0.70128,-0.71272,0.01092,0.01110
1723727044226369280,-0.00820,0.00889,0.00040,0.70128,-0.71271,0.01095,0.01108
1723727044292851200,-0.00820,0.00887,0.00043,0.70128,-0.71272,0.01095,0.01109
1723727044359329792,-0.00814,0.00881,0.00049,0.70128,-0.71271,0.01092,0.01107
1723727044425803776,-0.00810,0.00877,0.00058,0.70126,-0.71273,0.01092,0.01106
