1751336921295488000,0.00044,-0.00287,0.00015,0.70143,-0.71256,0.01085,0.01185
1751336921367033600,-0.00041,-0.00285,0.00065,0.70141,-0.71258,0.01086,0.01164
1751336921436951808,-0.00013,-0.00195,0.00040,0.70157,-0.71242,0.01088,0.01160
1751336921505735424,-0.00001,-0.00132,0.00030,0.70159,-0.71240,0.01090,0.01164
1751336921574014208,0.00001,-0.00177,0.00040,0.70154,-0.71245,0.01094,0.01164
1751336921641653504,0.00008,-0.00149,0.00035,0.70153,-0.71246,0.01099,0.01166
1751336921708878080,0.00008,-0.00220,0.00048,0.70145,-0.71254,0.01106,0.01161
1751336921775586048,0.00013,-0.00186,0.00043,0.70146,-0.71253,0.01108,0.01166
1751336921842405632,0.00013,-0.00147,0.00036,0.70147,-0.71252,0.01104,0.01163
1751336921909647104,0.00012,-0.00134,0.00034,0.70143,-0.71256,0.01102,0.01155
1751336921976393728,0.00010,-0.00140,0.00036,0.70133,-0.71266,0.01097,0.01149
1751336922042777344,0.00014,-0.00143,0.00036,0.70126,-0.71273,0.01095,0.01146
1751336922108787712,0.00018,-0.00135,0.00036,0.70111,-0.71288,0.01092,0.01142
1751336922174586368,0.00012,-0.00137,0.00037,0.70091,-0.71308,0.01077,0.01125
1751336922240104448,0.00011,-0.00149,0.00040,0.70071,-0.71328,0.01064,0.01112
1751336922305364736,0.00011,-0.00184,0.00046,0.70045,-0.71354,0.01051,0.01097
1751336922370567936,0.00011,-0.00176,0.00045,0.70023,-0.71376,0.01041,0.01082
1751336922435413248,0.00013,-0.00171,0.00044,0.69994,-0.71405,0.01025,0.01065
1751336922499900160,0.00010,-0.00174,0.00043,0.69981,-0.71418,0.01016,0.01057
1751336922564028416,0.00010,-0.00169,0.00042,0.69945,-0.71454,0.00996,0.01039
1751336922627798528,0.00009,-0.00178,0.00043,0.69893,-0.71506,0.00971,0.01013
1751336922691210240,0.00010,-0.00191,0.00046,0.69857,-0.71541,0.00954,0.00995
1751336922754263296,0.00009,-0.00203,0.00049,0.69815,-0.71582,0.00928,0.00969
1751336922816958208,0.00008,-0.00220,0.00052,0.69728,-0.71669,0.00875,0.00914
1751336922879294720,0.00010,-0.00192,0.00046,0.69689,-0.71707,0.00853,0.00896
1751336922941272832,0.00012,-0.00212,0.00049,0.69645,-0.71750,0.00834,0.00871
1751336923002892288,0.00011,-0.00209,0.00049,0.69592,-0.71803,0.00803,0.00843
1751336923064153600,0.00012,-0.00191,0.00045,0.69523,-0.71871,0.00764,0.00805
1751336923125056512,0.00014,-0.00234,0.00054,0.69470,-0.71922,0.00741,0.00779
1751336923185600768,0.00013,-0.00241,0.00055,0.69372,-0.72017,0.00688,0.00726
1751336923245500928,0.00011,-0.00226,0.00051,0.69326,-0.72062,0.00662,0.00700
1751336923312163328,0.00009,-0.00236,0.00051,0.69237,-0.72149,0.00617,0.00654
1751336923378792448,0.00008,-0.00204,0.00044,0.69196,-0.72188,0.00595,0.00635
1751336923445388288,0.00006,-0.00199,0.00041,0.69130,-0.72252,0.00566,0.00605
1751336923511951616,0.00008,-0.00221,0.00047,0.69093,-0.72288,0.00553,0.00588
1751336923578481408,0.00007,-0.00226,0.00047,0.69018,-0.72359,0.00519,0.00552
1751336923644978432,0.00007,-0.00211,0.00043,0.68950,-0.72425,0.00494,0.00529
1751336923711442176,0.00011,-0.00207,0.00040,0.68893,-0.72479,0.00475,0.00510
1751336923777873152,0.00012,-0.00202,0.00037,0.68841,-0.72529,0.00463,0.00496
1751336923844270592,0.00013,-0.00203,0.00037,0.68798,-0.72570,0.00455,0.00492
1751336923910635264,0.00017,-0.00204,0.00036,0.68773,-0.72593,0.00469,0.00507
1751336923976967168,0.00017,-0.00209,0.00036,0.68753,-0.72612,0.00485,0.00523
1751336924043265280,0.00018,-0.00213,0.00036,0.68737,-0.72627,0.00504,0.00543
1751336924109530880,0.00017,-0.00215,0.00037,0.68740,-0.72624,0.00539,0.00577
1751336924175763456,0.00015,-0.00215,0.00038,0.68744,-0.72620,0.00565,0.00605
1751336924241994240,0.00016,-0.00212,0.00037,0.68732,-0.72630,0.00588,0.00629
1751336924307733760,0.00016,-0.00210,0.00038,0.68725,-0.72637,0.00613,0.00656
1751336924373403648,0.00017,-0.00210,0.00037,0.68715,-0.72646,0.00637,0.00682
1751336924439003136,0.00017,-0.00212,0.00037,0.68694,-0.72665,0.00651,0.00694
1751336924504532736,0.00016,-0.00213,0.00037,0.68665,-0.72692,0.00657,0.00704
1751336924569992192,0.00017,-0.00212,0.00036,0.68645,-0.72711,0.00672,0.00723
1751336924635381760,0.00019,-0.00209,0.00035,0.68647,-0.72708,0.00709,0.00760
1751336924700701184,0.00021,-0.00207,0.00035,0.68645,-0.72710,0.00740,0.00790
1751336924765950464,0.00021,-0.00208,0.00036,0.68622,-0.72731,0.00758,0.00814
1751336924831129856,0.00023,-0.00204,0.00034,0.68608,-0.72744,0.00786,0.00841
1751336924896239104,0.00023,-0.00206,0.00035,0.68586,-0.72763,0.00807,0.00865
1751336924961278464,0.00024,-0.00206,0.00035,0.68575,-0.72773,0.00838,0.00897
1751336925026247168,0.00023,-0.00204,0.00035,0.68568,-0.72779,0.00866,0.00930
1751336925091146496,0.00023,-0.00205,0.00036,0.68534,-0.72811,0.00877,0.00941
1751336925155975680,0.00024,-0.00204,0.00035,0.68487,-0.72855,0.00880,0.00945
1751336925220670720,0.00023,-0.00200,0.00034,0.68473,-0.72868,0.00885,0.00953
1751336925287168512,0.00025,-0.00197,0.00033,0.68442,-0.72897,0.00903,0.00972
1751336925353666048,0.00027,-0.00197,0.00032,0.68417,-0.72920,0.00928,0.00996
1751336925420162816,0.00027,-0.00197,0.00032,0.68387,-0.72947,0.00948,0.01021
1751336925486659584,0.00029,-0.00188,0.00029,0.68384,-0.72949,0.00965,0.01037
1751336925553155072,0.00028,-0.00193,0.00031,0.68388,-0.72945,0.01009,0.01089
1751336925619650816,0.00029,-0.00184,0.00030,0.68387,-0.72945,0.01026,0.01105
1751336925686146048,0.00029,-0.00188,0.00032,0.68376,-0.72954,0.01063,0.01145
1751336925752640768,0.00030,-0.00178,0.00031,0.68361,-0.72967,0.01100,0.01184
1751336925819134720,0.00032,-0.00165,0.00030,0.68334,-0.72991,0.01126,0.01214
1751336925885628416,0.00033,-0.00172,0.00032,0.68332,-0.72992,0.01174,0.01267
1751336925952121856,0.00035,-0.00172,0.00034,0.68329,-0.72992,0.01229,0.01325
1751336926018614528,0.00035,-0.00160,0.00032,0.68323,-0.72997,0.01249,0.01346
1751336926085106944,0.00035,-0.00162,0.00033,0.68313,-0.73005,0.01299,0.01399
1751336926151598848,0.00035,-0.00155,0.00032,0.68307,-0.73010,0.01316,0.01419
1751336926218076160,0.00036,-0.00161,0.00035,0.68286,-0.73028,0.01363,0.01473
1751336926284796928,0.00037,-0.00143,0.00031,0.68268,-0.73043,0.01379,0.01491
1751336926351526144,0.00039,-0.00122,0.00027,0.68254,-0.73055,0.01412,0.01524
1751336926418264064,0.00037,-0.00121,0.00028,0.68239,-0.73067,0.01472,0.01593
1751336926485010432,0.00038,-0.00099,0.00025,0.68241,-0.73063,0.01519,0.01644
1751336926551765504,0.00037,-0.00103,0.00027,0.68245,-0.73057,0.01566,0.01692
1751336926618528512,0.00037,-0.00082,0.00024,0.68238,-0.73061,0.01634,0.01765
1751336926685300224,0.00040,-0.00074,0.00023,0.68197,-0.73097,0.01671,0.01809
1751336926752080640,0.00041,-0.00078,0.00023,0.68157,-0.73134,0.01668,0.01811
1751336926818869248,0.00043,-0.00070,0.00021,0.68132,-0.73155,0.01714,0.01858
1751336926885666560,0.00042,-0.00068,0.00022,0.68104,-0.73179,0.01749,0.01900
1751336926952472320,0.00041,-0.00068,0.00021,0.68066,-0.73213,0.01769,0.01921
1751336927019286272,0.00041,-0.00073,0.00023,0.68036,-0.73240,0.01788,0.01943
1751336927086108928,0.00041,-0.00076,0.00023,0.68000,-0.73273,0.01799,0.01959
1751336927152940032,0.00042,-0.00081,0.00024,0.67985,-0.73286,0.01821,0.01980
1751336927219780096,0.00040,-0.00086,0.00024,0.67942,-0.73326,0.01806,0.01966
1751336927286682112,0.00041,-0.00087,0.00023,0.67917,-0.73350,0.01802,0.01962
1751336927353598720,0.00040,-0.00090,0.00024,0.67903,-0.73362,0.01802,0.01965
1751336927420529408,0.00039,-0.00092,0.00024,0.67887,-0.73378,0.01797,0.01961
1751336927487474432,0.00037,-0.00097,0.00025,0.67869,-0.73395,0.01785,0.01947
1751336927554434048,0.00036,-0.00109,0.00027,0.67864,-0.73400,0.01776,0.01940
1751336927621408000,0.00036,-0.00118,0.00030,0.67878,-0.73387,0.01773,0.01932
1751336927688396288,0.00036,-0.00121,0.00031,0.67890,-0.73377,0.01763,0.01920
1751336927755398912,0.00036,-0.00122,0.00031,0.67893,-0.73375,0.01742,0.01898
1751336927822416128,0.00035,-0.00126,0.00032,0.67906,-0.73364,0.01726,0.01881
