1751336953455362816,0.01373,0.07353,0.00000
1751336953655058688,0.00251,0.10499,0.00000
1751336953854732032,0.00507,0.08785,0.00000
1751336954054383104,0.00136,0.12132,0.00000
1751336954120928256,0.01011,0.06996,0.00000
1751336954254011392,0.00116,0.11883,0.00000
1751336954320549376,0.00204,0.08533,0.00000
1751336954454005760,0.00356,0.07701,0.00000
1751336954521005312,0.00555,0.09471,0.00000
1751336954655030272,0.00006,0.07965,0.00000
1751336954856131840,0.00792,0.08967,0.00000
1751336955057310208,0.00386,0.11376,0.00000
1751336955258564864,0.00089,0.10966,0.00000
1751336955392846592,0.00906,0.09003,0.00000
1751336955459485696,0.00068,0.11746,0.00000
1751336955592760576,0.00081,0.10403,0.00000
1751336955659395584,0.01018,0.07182,0.00000
1751336955792662016,0.00570,0.12786,0.00000
1751336955859293440,0.00092,0.08584,0.00000
1751336956059179520,0.00391,0.09189,0.00000
1751336956192430080,0.00557,0.11273,0.00000
1751336956259053312,0.00495,0.07580,0.00000
1751336956392294656,0.00309,0.10803,0.00000
1751336956576615936,0.00427,0.07547,0.00000
1751336956776421376,-0.00205,0.11793,0.00000
1751336956976215808,-0.00085,0.12138,0.00000
1751336957175997184,0.00824,0.10542,0.00000
1751336957375767808,0.01008,0.09242,0.00000
1751336957575581440,0.00211,0.10290,0.00000
1751336957691610880,0.00812,0.09158,0.00000
1751336957758245376,0.00332,0.11509,0.00000
1751336957891510784,0.00348,0.11542,0.00000
1751336957958141440,0.00450,0.11487,0.00000
1751336958091398912,0.00500,0.11177,0.00000
1751336958158025728,-0.00005,0.11080,0.00000
1751336958291275520,0.00599,0.06962,0.00000
1751336958357898240,0.00252,0.08671,0.00000
1751336958757717504,0.00103,0.07550,0.00000
1751336958957615872,0.00440,0.06681,0.00000
1751336959357378304,0.01149,0.09241,0.00000
1751336959557287168,0.00476,0.10644,0.00000
1751336959957092864,0.01190,0.06983,0.00000
1751336960156977920,0.00142,0.07284,0.00000
1751336960356851456,0.00237,0.09376,0.00000
1751336960756673024,0.00078,0.11217,0.00000
1751336960956572416,-0.00158,0.11459,0.00000
1751336961356336384,-0.00280,0.11651,0.00000
1751336961556246528,0.00010,0.10368,0.00000
1751336961756155392,0.00904,0.09544,0.00000
1751336962155938048,0.00370,0.12056,0.00000
1751336962355812096,-0.00265,0.11911,0.00000
1751336962755639040,0.00162,0.09839,0.00000
1751336962955541248,0.00227,0.07812,0.00000
1751336963155431680,0.00403,0.07912,0.00000
1751336963222059264,0.01082,0.06603,0.00000
1751336963355310592,0.00319,0.07533,0.00000
1751336963621864448,0.00544,0.10365,0.00000
1751336963755138816,-0.00449,0.08014,0.00000
1751336963821774336,0.00220,0.11471,0.00000
1751336963955041024,-0.00290,0.09005,0.00000
1751336964021672704,0.00222,0.07229,0.00000
1751336964221559296,0.00031,0.11264,0.00000
1751336964354810880,-0.00189,0.11596,0.00000
1751336964421442304,0.00431,0.10940,0.00000
1751336964554720768,0.00348,0.11596,0.00000
1751336964621358080,0.00365,0.09378,0.00000
1751336964754628608,0.00368,0.11390,0.00000
1751336964821261824,0.00208,0.10748,0.00000
1751336964954524672,0.00604,0.11660,0.00000
1751336965021154048,-0.00294,0.12201,0.00000
1751336965154408704,0.00051,0.07879,0.00000
1751336965221033984,-0.00192,0.11870,0.00000
1751336965420911616,0.00348,0.09178,0.00000
1751336965554192896,0.00561,0.07503,0.00000
1751336965620831488,0.00947,0.09857,0.00000
1751336965754105088,0.00740,0.07499,0.00000
1751336965820739840,0.00840,0.07582,0.00000
1751336965954005504,0.00061,0.08268,0.00000
1751336966020636416,0.00199,0.07415,0.00000
1751336966220520960,-0.00370,0.11951,0.00000
1751336966353771008,0.00012,0.07569,0.00000
1751336966420401920,-0.00016,0.10921,0.00000
